label,message,user_id_encrypted
ham,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,gAAAAABn9rtxbImLL4lba5v9ZEnNHXh7I3GLdtrzuueU768JsrTgp3xPn_rcbG4_bWCHKyJoRprr20N52pqODd-L8GaYSeDtKQ==
ham,"Alright omw, gotta change my order to a half8th",gAAAAABn9rtxWc4PQDc786AfHywPPGZCrypLqf_9AJOWxrGN6G-UUXld0nqF4XWE_OJtD8g6dizxxH27gHybfY_I89DHXINkXA==
ham,Exactly. Anyways how far. Is jide her to study or just visiting,gAAAAABn9rtxzA0DEd_lt3tTZ-JWFWHopVAQU3QZrusS7LFuke5uJgkgyoWqAoECc-nt8hgUkL6ca6O18bmT3Qk8hMeFciB5ig==
ham,Dunno y u ask me.,gAAAAABn9rtxkod3PYhfN0RZnm9bGBGcFWL1C58u-0u5lWEizoB7i96ASXHRZgQXUztiLH_pPh00Rze5pegnBSo9XA0MHDExXA==
spam,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,gAAAAABn9rtxBbJcahEDRFAIcsZULAYUvv0d08O-2vKGNEJigxrTh8j38jLs8L5FGqHHTpyWSglr7iyOy7EWh8HT5so8GXHcEQ==
ham,No he didn't. Spring is coming early yay!,gAAAAABn9rtxfApUc4m6cHHzf9ly9sezgnw9IGjntGn__4VAXMLFSbfYD6N3LqeR1YTk7JAT-whsClOCE-wzbWgskRtB8px3BA==
ham,Lol you won't feel bad when I use her money to take you out to a steak dinner =D,gAAAAABn9rtxuoOIXl07eYzd14HxkmSERKNS3ZyfYxLWGoJujOLi_Z314moQ5Qec5LC6tKslxJRkw2qBexgDjVv9wRnPi0s0sA==
ham,Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,gAAAAABn9rtxTECwx7MkhPePQBDXbcFZaTtCX8elWcPDn9BO83ylOZxVEKpplLoIP6klNK-wanSXHsBtGDf9XMrsRhNtQl6vgA==
ham,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,gAAAAABn9rtxho-Al3z_i-vg9XuXfM3QvOs_FVdS-DhHw-JQamJNDmadxDLR6ilrQgym1_Fdt5HdSCz9WMQisaSYH3bNRkCY4w==
ham,Then why no one talking to me,gAAAAABn9rtxGWnryT8ZDhH7UNLAkw8Jo0u-fzk5Ri8mgRb4a1oySMy-v0MfNzAMPvZLXbUbMxhnEDF-asjlnTAEYdS9icmxFw==
ham,Thanks for looking out for me. I really appreciate.,gAAAAABn9rtxQ1zQiVPEQN6EVz3hQVJlj1PmLdwZVwTO6vG8GRNHpRmVQuClASfs7nVKCaIFoZrDapFMT5YpTkPYmSc8ShPGuQ==
spam,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,gAAAAABn9rtxT7MkwXW_GcmoK4NKRxGd2PKE9FLwOtQUV5G6cL0C3VYUJD7-nkrSru_ZB11JWt-PCrHwwgiubRawIZd7JsZ49g==
ham,Wish i were with you now!,gAAAAABn9rtxNphgdgvU1ESqvl2_k19BtISaaJgNZOZnGijB70LGZS7Ay9K6B_FyvJLDJHmEeYw-7wHZ2a2slEznh4VGyWseoA==
ham,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,gAAAAABn9rtxNi0PDcGuAIoiZBxZB9UwdxDIZ5-WRedlmx4-HyhhKblZaAxJyxECOwQ2BMPIQqJpHdSuR8ZydLlqvYTH4PUAaA==
ham,Yes i will be there. Glad you made it.,gAAAAABn9rtxWgN495_ESx6z9uJP02BIjpNMbIv8p4vUU9mDhDGlD30hpEuC3W87R4PL2IvEyCyNXU1pNHyd_3QVrzcpyVo9Hw==
ham,Do well :)all will for little time. Thing of good times ahead:,gAAAAABn9rtxCdsIe7d49NJpuDCjvyqjWpQtUUnRbTcLLamVSVYjYT3Lryz87ayt1IVv12njiHnUaGggSKH1zkRqMzPCRmdLmw==
ham,Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,gAAAAABn9rtxnU4Lv7cKVpFIymVKxvcyzY-BusI6Z5er1X7Mj2ZgPQWii6cKshJCVuJEQMZD0Ui2B0KQUKLm2fC2fcROJqO3_Q==
ham,Ok. There may be a free gym about.,gAAAAABn9rtxeTMdH0VIs5j2AJuWt9Jft-1oCAUGlqVvtUFLUHEXyyOGKC4ffVLZlkD5BbbJqYfw9EwQ2T_ffExGMfeEmGoeNw==
ham,Men like shorter ladies. Gaze up into his eyes.,gAAAAABn9rtxzKRm72zb4sqXUs4tZxEa6K7WUm0Ac16bkMnmnYqIvQql_u79XJCBfohrcY_OQNnogA36imItv_kpfjZctZB9-Q==
ham,Dunno he jus say go lido. Same time 930.,gAAAAABn9rtxynbhAkT3tltZELzSX6TF9-f_k5VOy-cfQEp6MOC4b5EknQee_TQpFySFD_HqTcUegsrpF_Fd2EIdQ117fEBYhw==
ham,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",gAAAAABn9rtxLsoupQxTb-aziM8LYs53LOfs2O_kAPChfPi8GfYohL4VX0cWOeOshvFRHMgQEoj0DicdboT8QMTwhs9-IDsG9g==
spam,U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795,gAAAAABn9rtxL710_MDq45IjlL7MycaudzeyZOKwksChqLHGlyFysXGQczdj-ftT0hQO60ZeDHW-iIULtPJOJePwQSwHhh58HQ==
ham,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,gAAAAABn9rtxpo5L9tzOLg65EaXZyuiHWew0aDEE7RR03Q8Preo1z--jRsSJ9RatVTBgMH6Rdg_XkUJdq4KbgGkSykHHBtxhDw==
ham,By monday next week. Give me the full gist,gAAAAABn9rtxGu5zWxzt5OA6rthXCZ3NoIhHBpgOReF5-H92gfhmpefALKApb-RWDrFaCps1Lhr2zjHECCPy5o21cq0YAHDZow==
spam,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",gAAAAABn9rtxJEDcJL-W0hzAACCjT1G7GUha5Fz_fzIX9zCX2hz_g5gP4INJQSbLbFhOdyrbsAMLCWI8tUcPCGclrz5cYyRVUA==
spam,You have an important customer service announcement from PREMIER.,gAAAAABn9rtxfPv9Nph5SQuDe4_rqSEKJyKf59AykK9ULnoriA9wU1-ysHUeEezSOl0UpBXC7MemBAHZj9srGXj30oyo41gXGg==
ham,Dont gimme that lip caveboy,gAAAAABn9rtxa4GqxbNF_k0lJP8aqczbAa3F3txzxOWuoKj7o_PBY_YQ8_hLXEGVRVu9t2ZkCIu0LgzSqFQ82xb50WXpluZ3_g==
ham,When did you get to the library,gAAAAABn9rtxZHBOfPzuWKIuOp668-F8yh32RNlsz2lU5aSwI0hMReZUYICy5aAP9Wskkce5F_UZguHREw8HOO2V2nqf4F-V6g==
ham,Realy sorry-i don't recognise this number and am now confused :) who r u please?! ,gAAAAABn9rtxQtSgbGMrPdZb499-sneVweyNdvwm62agdwQNb8RfDQWf3J6il2cR6RDvzmPIsgUlheR6cYP1dnTRCQZV12a8yg==
ham,So why didnt you holla?,gAAAAABn9rtxTUowUzxl-Q7ILdYJMPAWFyKwJ3YBpw0VdWiUh7FqWehWgBSSykKgr_7uQD9H6cdrlwmlE4SzttuBCxkJH9VbZA==
ham,Cant think of anyone with * spare room off * top of my head,gAAAAABn9rtxLZszIUggpkJTQCwN49pnu5eFjeu6bDipMaIUpqLWORDQ0-GqiSJvrCtyfZgxSjK1nBQctSKLwWSGS_WIGFObmA==
ham,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",gAAAAABn9rtxZGBqWZylzyKzgpRW72T7kEQI4-GwJgvC9VUxz4rHtF7Z--S6Hfgg8OXLTrrapMkRm60U3vPN2irfsbYSgEcA4Q==
ham,U should have made an appointment,gAAAAABn9rtxc7BpEMJbjRFnsUgksPFrlSoj_9c1NQ85-bbZ4z9_B0Ww7dBU0opmrTyz0Uf3TvEaawfYNojzm_eSYUo4q8DMGA==
ham,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts",gAAAAABn9rtxTIQef_hWI4l92OWQ_kkr7F62opa326AE9BEoo4vptFHH3sduOtU0TYH0YBrhOZ2C4ufFklh8pP7kwScbcuMj1g==
spam,"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.",gAAAAABn9rtxFoK9rdXEmvwVVFKrdNMJTg8T8B_FEMigqpAJTOHu7DIgWGB-VNPggBcpRBJrfZrC6ipV8NuhgwxsRqAXPGtN-Q==
ham,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",gAAAAABn9rtx1rPG-e5ak0laibuJtchK8oMRZvM0_PSuPFrZvDeL5p8gPmg7Q2KAxJ7ZVY0fC2qqfqIFQlDbq5W6gtkYqH-F6g==
spam,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,gAAAAABn9rtxe-F6_Um0i8LxQP6m_Hm44W11TSHKoMftbt1_hZULPINM0-q8uSo28C5iUr0tqYKZJUWZ5BwTutGTp4PlXXdJFg==
ham,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,gAAAAABn9rtxN0bYpeYEcaF27DtU_b4Kfl_Frz3rxEQ6vRZFPmA-xuV9j8PAzUsodxZEju1IA6cbcZ-pwk-_Fp1ZunFd7FLERw==
ham,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",gAAAAABn9rtx3LJc1EfAO3fq77oLazcv-lVvU-X6y2FIjAgGvlvM5C0zWgTStDnorzzHMFNGoXlascSTRqloBCn5diqC0QeBNw==
spam,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,gAAAAABn9rtx7M01BbvIXg3harWmeDBfhonDDvQ2TchUjIPm_rQbsxoMTlLML8KeYQgvbLMXn-vgpMPunR--a_TuPmNiQU8Bww==
ham,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...",gAAAAABn9rtxIEWqJYeFgy2JkGZezEr32MiQ_YTjYGtJM2v3nRFquQ5sEdav5NsnRvLEemlO-N9RCs9lwWoNZ81-IszE7q6Lww==
ham,"Sorry, I'll call later",gAAAAABn9rtxb9PopuPXbIBwcopAH_ZEtz7JR-EwLVbkH4V1dHx0kp3pI0kpoZyc_vVWn-EhRTJt707Ygdz0B4FoABTIFHltjQ==
ham,I cant pick the phone right now. Pls send a message,gAAAAABn9rtxIjBlQCEcPR-SJjk5w2m8KrgzRD6kOOYN6zBL2DP-XrkLlZZIxk-fiv040H4q1YRM5-X-V_jIi5p1z-g4f3CjxQ==
ham,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,gAAAAABn9rtxiN6PATXj_YxT7xuP1BHb5UQthqyRlTR_r8o1lTyZzbojOk8OMHKycSVY6f-Z-CvdiM64GETxDLslpBol_VPUQA==
ham,Not getting anywhere with this damn job hunting over here!,gAAAAABn9rtx884cgYVTcz3CenrDhNJ_KqfuxP9nwPw150sY0bRiQC337d4jlSDEMdTG8gVNuWdEpqECnNu7yUi0NtCkAZqBjg==
ham,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? ,gAAAAABn9rtx0ddamiH_0FJvnEGZmjgFwWkavsT7RHSiCXkPkYldf1LMVJOoUo4fUESHYCOuZFlBIw_tJlUwmcy7q5bUT1xsQA==
ham,"idc get over here, you are not weaseling your way out of this shit twice in a row",gAAAAABn9rtxdmh2F4AN4g7KYOgrfCiZGzz4O45EQqKXg4kWFuz2bZVofMGbO6Z56dHaiIUnHoXmLoDCKEuN5A7DEr-UQA7gwQ==
ham,I wil be there with in  &lt;#&gt;  minutes. Got any space,gAAAAABn9rtxDA5Jhe_3utfTJPM2iiEFJzxMkSTSdBtsuCwmGvEM2L9hc0pWe99Sgb8CkT7452J8vYnnNKJjXbL8dkJLurAL4A==
ham,Just sleeping..and surfing,gAAAAABn9rtxtouIW6VrU23YFqYh5hEzudyo0z9dgSnpXXwnGQd6_wQzQVtvKj2RDkm9JM5RIerjIcncD8CtQHL9P8PgyqycNQ==
ham,Thanks for picking up the trash.,gAAAAABn9rtx9tQPj6ua2EZ0aaqiK6hFU09xkrIxLhlVcsIZqy-bR-jqWIYYGXxJrZ_WxVTCSD5vB2ORxrDrrmPj36_nCSwLJg==
ham,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,gAAAAABn9rtxaYWJsSWoPIdz1zkXFc_SH4PFC-97GfLCQQvmsGQiokJw76NCbCX3b46VPywor7x2SbsZelFMzobY_02HwtXdDw==
ham,Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx,gAAAAABn9rtxxBOYyCnzkFR3I1LVd-rtTJZG3_AMk279vy5T-cLbYvBohoJxlmM5IqZZoM7MKxPhk9gzZ81rtUrtACzTXvXMRQ==
ham,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,gAAAAABn9rtx2H2HTs2ap6xZt7wmli3jqOu__0QESY6n4K7AdXVqEfm4FiOHC2XQnOXVWnLuEef8bZg_ngnjfLuouYsDpQ4xTw==
ham,That means get the door,gAAAAABn9rtxcKP7gyhWp8aMTnb3nLwmj6mjdkyb0N7X_77Jm8A2J-0coG85m0dtjnjL7Fpg9FEw-TEmB5ai8H_afpMQcQOKqA==
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,gAAAAABn9rtxTKaszD44bEy42sykrRFRGx0uApcMSXdRZ4G3TBHRjp1v0VM_ZNbUBL3bGORXAlPC6oUHwtPxF7dWGDfXHHlXWg==
ham,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?",gAAAAABn9rtx9b2WUR8SHAIuaq58-oQ5IZQdgZaTIWylXXGJ1nkAt3stnFiDVVyzQyIe0dOxaQbRlZpP6qz_Ny4T2CFabBnElw==
ham,Beerage?,gAAAAABn9rtxJCu16qXCJUEPc1xZLMvzAGbymR_MuuFMSwuouucOnPCPc6rIpHHCnSmyJmpOGprrjIoaGOc4pbb_eyxDhbgE3g==
spam,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,gAAAAABn9rtx2mQA8UkRPZhSPYnCeNG6DdD4IXCLANYx9s3fudtWe1yX007tKlFeCVs25jODmkCK8ZMPTgfo1LI65HT3K6bXrg==
ham,Dont think so. It turns off like randomlly within 5min of opening,gAAAAABn9rtx7WozSL1T7KtYkKWsQyVgD6Wu_srA9torMYW7lQyf3Fuknpb9CA7uPlGORDKHYkyMqBw5nOMoL5zCFq9_A4l6_Q==
ham,"She was supposed to be but couldn't make it, she's still in town though",gAAAAABn9rtx3KE8EUAuuOTVStAsteVElfgNaj6aEZ7xyYSmEbgcXRG1Nx7M53l93q0Bv3MlYP2CdIo1siL-dwxQQqDWcz99NQ==
ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,gAAAAABn9rtx9SFl0YNRpptA5XZuxjHtTI-F6QoJOG_-ECmSzKBx48EeYh5A2_8ZZFVEN5nYtOwf5NKZzE7qR8VT5UdUfa4MtA==
spam,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),gAAAAABn9rtxJDBiU3WuenVwGXpD5DNt1EysKw-h9QwglohILFiihKIDChA2iv6XAfc0O7Dp4uFffidtNs-_ukBsnM1_ix1ASg==
spam,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.",gAAAAABn9rtxdwEdv7TC7MOoq3KytZ93fKuzevJOJ_o16eb3Q7RuuO3TF8BxgsmqrJL8hnhN_DFUJYqQSbK_xIRS8S-OGcs0XA==
ham,Gud mrng dear hav a nice day,gAAAAABn9rtx5VMI8s1hhM0zmsik9jCJWN9qmoVRnJDdM1LEFrnm4kDU0j3_36fNFU22iMJvlY_VDeVEPayec5Efsid0PwywRQ==
ham,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,gAAAAABn9rtxSzNwYhxu2K5ECB4Z8mEKqA19ocH0yQEa5CbmknNbm3OWaq-WhpQIgsU977PzJbxrCEjOuqCrR-Z0sG-JS3aidg==
ham,All e best 4 ur driving tmr :-),gAAAAABn9rtxFhne1hDbw6xNbaJEmt1MULjdXpuWlTl8uqpUwCYalVkvwgoctQtT9Rj1kIF8v2RHFuvEOzoh5ytwKkUpeAm1Pw==
ham,Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!,gAAAAABn9rtx3HXZgKQ2oNxIe6cs5gBC0UCXkLmlTZEZZMpv1RS6s4V5JMauSLX5w1VWJ6GfCd_SYbn0Yge0pXzdc_jlgxx2Yw==
ham,Omg I want to scream. I weighed myself and I lost more weight! Woohoo!,gAAAAABn9rtxI2De1wqFscU7uOKVFrBMXNscvrl-WNrvV8hu4blwg-8S0mxuNZ0pbdiabM2Ri8THfO5HFQmeKvVQVcDARrtFFg==
ham,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,gAAAAABn9rtxIUWk-bBjy5gzi24hqR4oQr_xk5AxJSunjYj1VbfQqVUZT-gtg-I629PCX1fuxSoPMritespfJnESVpTdbljEwQ==
ham,it's really getting me down just hanging around.,gAAAAABn9rtxNpaXjktJoVs2gTGTZxMHyyy-EubujYZ0LXyOYyw81zU-DYPMwJTnh5zTq6OlAxEJyIAg0byRdX5zoMlJaJK7FQ==
spam,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",gAAAAABn9rtx9OQPEztSpjscTlFOEkMnE5CuMRor3lPsn2DqoAdhUfk4iovk6hz_7koX6tjZPUhx5Ca50dzLWDjrkdL-m8l0iw==
ham,Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic,gAAAAABn9rtxOOsGDn8OoknKCPaCs8dn9kZJ-3yRBTFyxDwdwAophxiGXw8Gg6o6SptRvbcTWg2TstDfl2kbtHloSZJwuYiF0w==
ham,Ok i msg u b4 i leave my house.,gAAAAABn9rtxTw7VdOngw9bWDSb7dcmjt8JTOrcdFmaq75q2qCP4Sl3QcgkCAfvl6O_5YtXEFU7JCCYBu2UD95eoRoAc0HhAIg==
ham,Gimme a few was  &lt;#&gt;  minutes ago,gAAAAABn9rtx4MviyXsTmRdZOmP_kM18Ubca8w_4zk1A4kIpXj4mJJVJb92g4Hb2KdsII-Ey3cMU06CX5CAPkzplAY-sXwtKeA==
spam,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",gAAAAABn9rtxjtzUJem3qn7Jw3Ogplli0j2-cuEkSfbq90zaPEOQJrrYLu79QHoYbyEaaGHVIi9nxBOAY8l1TglB1nLCQe6sSQ==
ham,Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice,gAAAAABn9rtxUFoYPiIMTKGAMpyt3ol57o2Bf3HpaJ4ctJtTdsIBiAK0ccLkJI-0vbAgUkemHQOg07I5ftH7xn2bMFMO-bFWFQ==
spam,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,gAAAAABn9rtxv-Xs23plm2GhN-O657xH6ftfeO4qQlzIdO4w0Q5hykXSARPVnEbKZNqSJ-ITMSZSR2B3iojKIvhJYfkwAede7A==
spam,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,gAAAAABn9rtxOdr4EdkKajJyDurBULRyxqJ5dr1WQsS1gwDrb-cdmN5JuENteKZaqt97Amb3xiQInsqDtiI2BgpYF5x3OVIJyg==
ham,K I'll be there before 4.,gAAAAABn9rtxZGAARr6b2z-7ZWzxGwVuXBPMnaQMoEKhmalP8CzZFy3x9LBf4tJMQrw8PnRCx2FvW-4XBOohaU5Pu639roj7iA==
ham,I dled 3d its very imp,gAAAAABn9rtxdDx9EgwdmeKuBLpD-U6q2Wp1JvODhqx2TfWZ4_-jFWdb8coj1D-OeW3RNPUh8xmfboViGx9w0i62mQbhKPSIIQ==
ham,"sure, but make sure he knows we ain't smokin yet",gAAAAABn9rtxRM5XDQ9JGH_Mr7lfGm5S59aSR_UQy-A-kuSC6K5KFdXDaZ5zmSNjfeHaxRqcowPPTFqR8anVxyXQu1tKD0n7uA==
ham,Boooo you always work. Just quit.,gAAAAABn9rtxqHjAo2Zr5LwoDIiFvUrIwv5sCmG252OKEs_mg5cpLpRWRqFvoxCkBV1-oekUIV5ctUgsaMMVp3hi5dSS-jMvHg==
ham,I am taking half day leave bec i am not well,gAAAAABn9rtxBHR_zy7yBQRjERyFK1hCaxu6PpT_dg8q5WwOu0JOjZDxYx_ZgY7fqRycWC9hirYQpU20HwUnZhnSAvsch5Rf3Q==
ham,Ugh I don't wanna get out of bed. It's so warm.,gAAAAABn9rtx2AP1j3NibWp2t9Z2_nvG6ZG3Q0xSgCApgpbkpHXPxgkTe2NJcmKvtbEbzpky48lHgP6ftwtMrdLJrtxFbTZXSQ==
ham,S:)s.nervous  &lt;#&gt; :),gAAAAABn9rtxLUvXhAv_fu5GyUpt0Txp7ZNXi1YBiYT0dBkPOKfaNq4d9Yw4bAmq-fATspN0kqz4OCwY30u_VxoJewjkSBf9JA==
ham,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint,gAAAAABn9rtxwt1-3Vh0FkHe-0eFGJoB4cZcaugj-n8cuoOIrdly5xxIntbwhDLuuRpkhkEWJFsKzGSqyekOZtbF5X-aeje8cA==
spam,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,gAAAAABn9rtxROqDaYT0U9kyQDzwbOXG6iOgHrUvAZ_c2n5ZRZ7HwOrFs2rkZPRYKAyMEAgxiVUsRnUXdhNNx1a_5YMLpaUF0Q==
ham,I borrow ur bag ok.,gAAAAABn9rtxk-84yxzub-OOglWtOAQoDkUvkxxCDoVJxDN_4oDz4DsvWPVFmCio5QVml5kHAZoewHppWifxo82F-1Fv2q6PKw==
spam,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",gAAAAABn9rtxSibLMZlSEwdHchMotxqTHlwGcCZ9NdFJXHPhaDdYItA_2DnoALriC_4xYcVLXBBQtJMqvWfQuq7P5uaPMtFE0g==
ham,Where's my boytoy? I miss you ... What happened?,gAAAAABn9rtxpardzHQFa78c1ltb95xFiZwnh2wACvu-tUGdw-Z6_hiW4qYKe87-hTh3VkBy_9pQqAHHI1dROr29Chw9KwEYeQ==
ham,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up",gAAAAABn9rtxhOoeXSlTaY5MMlCLnyrUr-oywXiigHXJG9ssnegLveWibjJHpH4C0s1d9jn7b7dq63PUGgFn1qh0fRLXyiKACA==
ham,Also are you bringing galileo or dobby,gAAAAABn9rtxhH44XmswcxaetDCejOXT_jcHr6uJXqrFo2sXxa9BjGyfbJwUjKwjhcAHelzdMYpZJoxdpXtucUkmGFOLvB77Xg==
ham,Then why you not responding,gAAAAABn9rtxvmmWcMZTQqmOZNt3AxgtWOS5LPLzrS2G1jOuvbV56fcNFg-g2wqT7BidtrI5IhDUGgg_j_IYstkA337bjeKNJQ==
ham,BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX.,gAAAAABn9rtxnxr41qIKPfp7JG5rV9c3SFpmSGm9gTpESF5j_LZsWr6QPEkjDr113XUZiw9NLnWqvwIXvgfwn6fTUo2eF3cbsw==
ham,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,gAAAAABn9rtxgJOlMtQRfwNevktnJDu9tG9F2nW3y31r415cNa-rMWhjDCHivVf1hypXYn01ewvXGjXjnLA1lMeXUlvTWXrjBw==
ham,On the road so cant txt,gAAAAABn9rtxAg3vKZaeg09GL6TlHMpP6E9ns_F5zrr7hEiPv8_A61dwjqlOPtjU2eEfmWlNUk_xt_d0Ehu8XLHQ_SZaYGlF7Q==
spam,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",gAAAAABn9rtxA1_e54BPi532mQdNe1ssMXjLW5wxzF2x61B4Qwm8u26sgGtPoEPQlgXjC2dCjXwVeMiGlLMMCYsb1P0IXfjpGg==
spam,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,gAAAAABn9rtx88olwUN3JFeEwjl8WM5CUULs-dXG2SuWkFbOsOliLdRUf_aKzxeicR21_JPek1vi6jkjG0UPQUAqGHhVGqPPIQ==
ham,Have a good evening! Ttyl,gAAAAABn9rtxaWTGkqMXiJSvZ5p9EwzUKxxRVZvpA5G9jsHIAXHT_5972gd9H54zBOFg8x_c2TPPyL2a0aJpjJ-hMHusokz_fA==
ham,Hmm .. Bits and pieces lol ... *sighs* ...,gAAAAABn9rtxSk9aN27owWjkiA17B6YB7nAYtdKSc2fcUnbUiH2q4jQOdWdbPN6WuFqDmgD0EailndIEHnLXA1RHR_featKiuQ==
ham,Hahaha..use your brain dear,gAAAAABn9rtxMjTawgDk73ku3PypnqqzC90Cacdjt3gB46c_swdKQXlEWGbcqdqHNVf409UrMYuBkPUeV9GWB8k9fY2DxB_www==
ham,Hey. You got any mail?,gAAAAABn9rtxrn0aB1Ur88fmsgoH12lFHVUInnmbGSqUwOCsIRCA6Si-2-0cQqao4oTCvgEiJC1VNb7pYcH37GrpE_EnuLEM_A==
ham,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",gAAAAABn9rtxNMRUjTOyghwOlm6pZRiBe56uf0sQCsBV5nNyLjZ97hTtImHt8uWj9Pq131QdStDVAJftrfvlFOzg5noNk3RbWA==
ham,Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola,gAAAAABn9rtxmMDW1TuSGv2dLi950_WgOTteWgcPFUW3qItid660JnRPp0wV9tC4uQ8k66R-1iGsG-Pq2H95hGFQyJ3s0jWssA==
spam,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,gAAAAABn9rtxQA13Wiw1jaSOHPe7Uy9xG5p8Z-CqxgypZSe27bNY4MdTosDJ7d73F16TDUnYLCClFIHgF5k9IrLuKZnWfQzYwg==
